"","year","Avg.Temp","Avg.Tmax","Avg.Tmin","FD","SU","ID","TR","GSL","TXx","TNx","TXn","TNn","TX90p","TN90p","TX10p","TN10p","CSDI","WSDI","DTR","CoDD","HDD","Tot.Prcp","Rx1day","Rx5day","SDII","R10mm","R20mm","CDD","CWD","R95pTOT","R99pTOT"
"62",1911,52.78,62.13,43.44,116,118,34,48,216,107,82,-3,-14,12.05,13.15,9.32,7.95,3,2,18.69,1552,6012,18.46,1.98,2.03,0.3,17,2,33,4,1.98,0
"63",1912,49.91,58.99,40.82,123,106,59,34,236,102,76,-10,-27,9.32,9.32,16.16,14.79,18,3,18.17,1216,6740,26.46,1.84,3.44,0.37,24,8,26,4,4.98,0
"64",1913,53.02,62.57,43.48,104,120,43,57,234,105,82,2,-6,14.52,15.62,11.78,12.05,13,7,19.09,1630,6001,25.03,1.91,2.36,0.33,24,9,31,5,1.91,0
"65",1914,52.41,61.83,42.98,112,123,51,44,233,100,80,6,-11,9.86,12.05,13.97,13.97,16,0,18.85,1424,6020,27.25,2.56,3.19,0.36,22,7,52,6,4,2.56
"66",1915,50.65,58.87,42.43,120,87,45,5,238,96,72,5,-13,0.82,1.37,12.33,5.48,5,0,16.44,696,5934,31.57,2.33,3.8,0.32,26,9,31,5,7.19,2.33
"67",1916,50.29,59.88,40.7,120,106,58,43,230,100,79,-9,-22,10.96,11.78,15.89,15.07,24,6,19.18,1313,6696,19.46,1.81,2.14,0.3,13,8,26,4,1.81,0
"68",1917,48.89,58.44,39.33,123,99,49,18,223,104,82,-12,-23,3.84,4.93,13.42,14.25,12,1,19.11,988,6868,22.62,1.72,3.95,0.34,19,6,21,5,4.57,0
"69",1918,52.89,62.54,43.25,87,127,41,46,247,110,84,-8,-22,9.04,12.6,11.23,10.96,17,1,19.29,1462,5881,21.45,1.44,2.36,0.29,15,7,18,3,2.85,0
"70",1919,51.62,60.44,42.81,108,108,44,53,260,101,79,-2,-18,8.49,14.52,12.05,12.05,13,3,17.63,1418,6300,29.7,3.49,4.01,0.34,24,7,28,6,3.49,3.49
"71",1920,51.52,60.31,42.73,111,110,42,29,234,98,76,4,-8,6.58,7.95,11.51,9.86,4,1,17.58,1141,6074,23.01,2.03,2.25,0.36,20,6,26,4,2.03,0
"72",1921,55.49,65.04,45.94,104,134,27,60,247,98,76,4,-5,10.41,16.44,7.4,3.56,1,2,19.1,1616,5086,25.29,2.76,2.87,0.35,18,9,37,5,8.66,2.76
"73",1922,53.1,62.81,43.39,109,120,40,38,268,102,77,8,-5,6.85,10.41,10.96,11.51,9,0,19.42,1328,5671,22.46,1.62,2.46,0.33,17,11,44,4,3.1,0
"74",1923,52.33,61.47,43.19,111,103,27,37,193,99,78,1,-8,5.75,10.14,7.4,7.12,1,0,18.27,1140,5764,30.95,5.69,7.68,0.41,20,8,26,5,10.14,7.97
"75",1924,49.3,58.61,39.98,121,105,54,14,236,99,77,-2,-20,3.29,3.84,14.79,13.42,15,0,18.63,857,6604,26.83,2.3,4.35,0.34,19,9,36,6,4.56,4.56
"76",1925,52.17,61.59,42.75,112,112,44,40,217,104,79,2,-9,8.49,10.96,12.05,10.96,11,0,18.84,1362,6044,21.12,2.74,3.29,0.29,15,4,29,5,6.06,2.74
"77",1926,51.69,60.69,42.69,128,110,35,37,244,102,77,1,-6,6.3,10.14,9.59,8.22,4,1,18,1250,6108,25.96,1.89,3.68,0.38,20,11,27,4,5.09,0
"78",1927,51.65,60.7,42.61,102,104,44,26,270,99,76,-3,-10,7.95,7.12,12.05,10.41,4,5,18.09,1131,6003,17.66,1.43,1.86,0.27,13,5,56,4,2.77,0
"79",1928,52.5,61.57,43.43,106,103,23,30,321,99,77,3,-11,6.3,8.22,6.3,6.3,2,0,18.14,1046,5622,29.09,2.68,4.04,0.45,26,12,36,4,8.6,2.68
"80",1929,49.6,58.42,40.77,111,106,59,31,241,98,76,3,-11,6.85,8.49,16.16,16.44,19,1,17.65,1118,6741,25.69,1.33,2.9,0.3,22,5,17,5,1.33,0
